label	sentence1
汽车_新车	讴歌Integra正式发布 思域的豪华版本
娱乐_电视	雷佳华晨宇谭维维湖南卫视当伯乐 《春天花会开》民歌竞唱引领新音综
科技_5G	苹果最便宜5G手机 华为无奈跌倒后苹果却开始“摆烂”了！
汽车_新车	阿尔法·罗密欧Stelvio特别版实车曝光 更加个性
政务_反腐	首个公开通报适用政务处分法处分的中管干部案例解析
娱乐_音乐	一小时点赞6亿！全网求复出，但她还需要翻红嘛...
汽车_新车	内饰采用超大屏 领途汽车首款MPV路试实车谍照曝光
时尚_情感	星二代努力起来真让人害怕
体育_CBA	辽粤大战火药味十足 韩德君与威姆斯爆发激烈冲突双双被罚出场
科技_数码	英特尔i9-12900KS 5.5GHz处理器包装曝光
娱乐_电视	韩剧这回捅了我们的马蜂窝
科技_区块链	币圈幻影：“带单”一对一 佣金日入10万
娱乐_电视	沈腾贾玲岳云鹏梦幻合体，彻底糊了
体育_CBA	赵岩昊被逐广厦负山西，原帅9记三分孙铭徽34+10
娱乐_电视	青岛市监局回应《我要逆风去》剧组堂食争议 商家称监控被盗取
时尚_美容	脸垮比皱纹还可怕，解救垮脸Tips全在这里了
政务_反腐	潜逃16年被抓捕 今年首个在逃正厅级干部归案
时尚_情感	三观不合，到底是哪三观？
政务_地方	渝桂川黔陇琼六省区 高水平共建经济大动脉
科技_5G	第四大运营商终于来了！中国广电5月17日正式运营192号段
政务_反腐	海南国企老总梅雷鸣一审获刑14年，单笔受贿超两千万
政务_政策	多地推温情措施让外来建设者就地过年：城市留人贵在走心
汽车_试驾	试驾现代氢燃料电池车 纠结之选还是未来可期?
娱乐_音乐	年轻人，听京剧才是最潮的！
时尚_美容	补水面膜哪款效果好 补水最好的面膜排行榜前十名
科技_数码	货值超2000万元 深圳海关查获违规进口显卡5840块
体育_CBA	里程碑之战！周琦征服所有人，队长迷弟般握手，全队高喊中文加油
政务_地方	山东将入海排污口整治纳入县域经济考核重要指标
体育_国际足球	切尔西传奇队长晒照致敬阿布！被网友围攻 名记：你是英格兰耻辱
娱乐_音乐	美国百老汇原创儿童音乐舞台剧《毛毛镇之冰雪运动大冒险》1月开演
科技_区块链	小红书也入局NFT了 和腾讯、阿里有什么不一样？
政务_政策	国家医保局新年任务单：带量采购常态化，猛挤药价水分
科技_5G	爱立信Q4净销售额同比增长3% 净利润同比增长41%
政务_发展治理	治预付卡“霸王条款”，提高违法成本是“王道”
政务_地方	保护水资源！河南发文治理地下水超采
娱乐_音乐	《梦见狮子》bgm被质疑抄袭泰剧？配乐师发文道歉
娱乐_电视	凤娱指数｜《你好神枪手》：侮辱运动员、侮辱观众的新型甜宠剧
科技_5G	GSMA：2025年移动产业将为全球经济贡献5万亿美元
科技_数码	“苹果设计师的一天” 之Mac Studio
体育_NBA	3连败！令人最失望球队诞生 老鹰连续51天主场全败
体育_NBA	詹姆斯缺阵！浓眉31+12湖人不敌费城 威少20分恩比德26+9+7
政务_发展治理	激活人才资源，破题乡村振兴关键痛点
体育_CBA	冲冠一怒！杜锋为胡明轩暴走，与莫科热聊，被弟子业余动作逗笑
汽车_导购	为什么路虎揽胜一直是明星与商界大佬们的必备奢侈品
体育_中国足球	近9成网友支持巩汉林批评国足 冯巩也来凑热闹
时尚_美容	资生堂抛弃中国市场的“敲门砖”，专注高端市场
体育_国际足球	足球依然是桥梁！俄罗斯球员没有遭冷落，和乌克兰队友拥抱
政务_政策	2021年春运火车票明起开抢 这个新服务已上线
科技_手机	12GB RAM：realme GT Neo3参数再曝光
汽车_导购	疫情当下足不出户购新车 三个元素帮你敲定新车
体育_中国足球	凰家看台｜女足牛X，跟男足无关
政务_地方	畅通运送渠道 青岛市“菜篮子”市场供应充足运行平稳
政务_文旅	国家发改委：981个国有景区下调门票价格
时尚_美容	眼线画对，眼睛放大2倍！营造简洁不浮夸低妆感！
政务_政策	新版国家医保药品目录今日正式启用 新冠肺炎治疗药品全部纳入医保
政务_反腐	第一次收钱手抖之后就淡定从容，“女强人”一步步沦为阶下囚
娱乐_电影	凤娱指数｜《神秘海域》：游戏迷和普通观众都不讨好的无脑大片
科技_数码	苹果春晚走了两个极端：入门级iPhone SE和算力天花板M1 Ultra｜凰家评测
政务_政策	北京明年启用医保电子凭证 未来或可刷脸就医结算
体育_国际足球	谍影重重！西甲联盟主席公开指认巴萨前CEO是皇马安插的卧底
体育_中国足球	中国女足在上海解除隔离 5月重返苏州备战杭州亚运会
时尚_情感	53岁王祖贤银行账单曝光，拥有300亿的快乐想象不到
体育_中国足球	FIFA最新排名：国足下降一位至第75位 亚洲第九
政务_地方	山东省属企业：抓好疫情防控和生产经营 践行国企担当
时尚_情感	溏心风暴诚不欺我！郭碧婷奚梦瑶能躲过豪门的惊涛骇浪吗？
体育_国际足球	再见姆巴佩！再见内马尔！大巴黎酝酿巨变 名宿狠批梅西：雇佣兵
政务_文旅	中国明清城墙“申遗”路：珍贵遗产如何保护？
科技_区块链	美国得州最大的比特币矿商在冷空气来临前关闭
政务_发展治理	新一轮成品油调价窗口开启 油价或迎年内第七涨
时尚_美容	国货护肤品哪个好用 真正好用的国货护肤品十大排行
政务_发展治理	引导资金进实体经济 浙江多地楼市调控升级
时尚_情感	上错花轿后，黄奕这次能嫁对郎吗？
科技_数码	俄罗斯进攻乌克兰 结果把芯片行业打断气了？那你们是想多了
政务_地方	守好“粮”心端牢“饭碗” 甘肃“首考”来了
政务_政策	国家医保局：治疗新冠肺炎药品列入国家医保目录
科技_5G	消息称台积电获得苹果全部5G射频芯片订单：最快有望用于iPhone 14系列
汽车_试驾	不仅有情怀加持 试驾广汽本田Integra型格
时尚_时装	1件T恤=40套夏秋换季搭配，百搭实用又时髦显瘦
科技_车科技	电动自行车冬季低温续航缩水多少？博主三车实测
时尚_时装	吴谨言职场OL氛围感大片
科技_车科技	售价45-50万元 理想L9官方爆料：方向盘上真有一块屏
娱乐_电影	当初天生一对，如今虐到全世界心碎
娱乐_电视	历史的当代回望，《中国》第二季破圈共振“中国精神”
政务_政策	七部门：做好农民工返岗复工“点对点”服务保障工作
科技_数码	iPad Air 5上手体验：这是一台标准意义上的平板电脑
娱乐_明星	鹿晗将直播收益用于公益项目 捐赠足球装备帮青少年实现梦想
科技_车科技	几何汽车官宣新车！外观设计完全变了
体育_CBA	男篮亚洲杯抽签出炉：中国男篮B组第二位 同组中国台北韩国巴林
科技_5G	中国联通：全面承接国家“东数西算”工程
娱乐_电影	大鹏执导喜剧《保你平安》联手李雪琴 别出心裁欢笑升级
娱乐_电视	《猎罪图鉴》的3大亮点：案件紧跟“潮流”，女性角色性格突出
科技_手机	苹果推出绿色iPhone 13、Pro 三星称“受宠若惊”
娱乐_音乐	消失三年的“情歌王子”张宇 满头白发现身吓坏众网友
政务_地方	最新出炉！2021年度湖北省放心消费创建示范单位揭晓
娱乐_电影	《神秘海域》曝预告 久违大片下周一上演激燃夺宝大战
科技_车科技	小狗夜间“逛街”不守交规 车主曝特斯拉救狗一命
汽车_新车	实现L2+级辅助驾驶 坦克500智能驾驶版车型谍照曝光
娱乐_电视	这“过气”国产剧，居然因为他翻红了
科技_手机	看了iPhone SE想要台备用机？这三款百元安卓机就能满足你的需求
科技_区块链	NFT假货泛滥 曾拍卖百万美元NFT的平台“歇业”
体育_CBA	争议！杨鸣大闹赛场画面曝光，外援拉不住，怒斥裁判+转播切掉
科技_车科技	全球首起！小马智行在美召回部分L4自动驾驶系统
娱乐_音乐	71岁谭咏麟健身活力满满 面色红润身材健硕显年轻
汽车_导购	英仕派 | 陈灵平：追梦的路上，不停歇
体育_NBA	好消息！詹姆斯成为了全明星票王 是哈登的3倍多
科技_区块链	俄罗斯军事行动使乌克兰加密交易所的交易量增加了两倍
娱乐_电影	娱论｜从反战到爱国主义，俄罗斯战争电影主题更替意味着什么？
科技_手机	RedmiK50Pro+性能稳了！卢伟冰：天玑9000调校比较顺利
政务_反腐	海南两年擒三“虎”：他们有个共同背景
政务_政策	户籍改革下一步，静待“大城市”的态度
汽车_行业	坦克500上市 售价33.5-39.5万元
体育_国际足球	英超官方晒图支持乌克兰 但评论区翻车：乌拉！荣耀属于俄罗斯
体育_NBA	詹皇绝杀！詹姆斯队击败杜兰特队迎5连胜，库里MVP+16记三分
汽车_试驾	威马W6有何产品亮点 无人驾驶功能加持
科技_数码	央视：碳酸锂涨疯了 回收“废料”比新货还贵
娱乐_明星	哇唧唧哇与制作人荒井十一合开公司 注册资本为100万元
汽车_新车	北汽瑞翔X3正式上市，宜商宜家的5万级SUV
汽车_试驾	不畏严寒 冰雪试驾吉利“中国星”系列
政务_反腐	“严重破坏地方政治生态”的区委书记受审：被控受贿超千万
体育_国际足球	身陷俄乌战火中的足球队：主帅坚持陪伴 中超旧将求祈祷
政务_文旅	青海：生态畜牧业“破题”草畜矛盾实现“增草增收”
娱乐_电视	大s再婚退圈！网友热议《流星花园》，中韩日泰这版颜值最高
体育_中国足球	粤媒：广州队踢亚冠要花费百万 俱乐部只能咬牙
汽车_新车	马自达全新SUV车型CX-60假想图 实车即将发布
政务_政策	优先无车家庭明确一人一牌 北京摇号新政释放哪些信号
政务_文旅	香山颐和园等五家市属公园国庆首推预约游览，高峰期将限流
汽车_行业	极氪中心全球旗舰店开业  ZEEKR 001迎来首次大版本OTA
体育_国际足球	科贝电台：在今天的训练中 皇马全队为卢宁送上了鼓励和安慰
科技_手机	天玑双旗舰芯片 Redmi K50旗舰系列定档
体育_NBA	恭喜！詹姆斯超越科比，成为历史圣诞大战得分王
汽车_试驾	试驾奇瑞瑞虎8 PLUS鲲鹏版 看得见的性能升级
政务_政策	2020年中国《政府工作报告》17项量化指标任务全部完成
娱乐_电影	《如果有一天我将会离开你》北京首映 李亘导演和妈妈团聚暖化全场
体育_国际足球	拜仁主帅纳格尔斯曼：将熬夜看北京冬奥会 我特别期待
科技_手机	Find X5 Pro马里亚纳 X芯片体验 苹果都不是对手
娱乐_音乐	他，为何能成为古典乐坛的“常青树”？
政务_反腐	德阳“老公安”起诉书：受贿七百万、关照开赌场犯罪分子
科技_5G	曝华为下月开发布会：新Mate旗舰来了 有5G
政务_反腐	耗资六千万搞形象工程，山东滨州一开发区原党工委书记被双开
政务_反腐	专题片披露：云南文山州政协原主席先后收受60多名下属钱物
娱乐_电影	国片终于不给女人打羊胎素了
科技_5G	5G瞬间不香？国内6G网络实测开启：下载速度超25GB/s
汽车_新车	一汽-大众2022年产品规划曝光：多款新车来袭
体育_国际足球	米堡奇迹！足总杯连克曼联热刺 孔蒂神纪遭终结
汽车_行业	宁德时代大跌9%，2月市值蒸发两千亿
娱乐_音乐	参加聚餐被质疑防疫不当 王力宏道歉称“会承担责任”
汽车_新车	劳斯莱斯闪灵最新谍照 有望明年上市/或共享宝马iX电驱动系统
时尚_时装	白敬亭踏浪大片少年自在如风
政务_政策	教育部：小学生每天应睡足10小时，初中生应有9小时
科技_车科技	消息称特斯拉柏林工厂将于3月交付新车
体育_CBA	CBA最新排名！辽厦10胜1负领跑，广东拒绝连败，前10格局明朗
体育_中国足球	韩国女足全哭了！球员集体目光呆滞 主帅黑脸抱怨
时尚_情感	张月“另一个我”大片及花絮
科技_数码	OPPO Find X5 Pro天玑版登顶AI性能和能效榜，搭天玑9000 AI拉满
政务_发展治理	汽车产业托起北上广工业增长，深圳拿什么去拼？
体育_CBA	女篮世预赛分组：中国与法国、尼日利亚、马里同组
时尚_美容	无惧时光挑战 PROYA珀莱雅官宣徐璐成为品牌推荐官
时尚_美容	女子花1万在家做拉皮手术致面瘫 非法行医者已被批捕
政务_政策	全国新冠疫苗接种剂次已逾1亿，各地多措并举提高接种能力
科技_区块链	纽交所向美国专利商标局提交NFT市场商标申请
科技_车科技	多地疫情爆发 特斯拉推零接触“自助提车”服务
汽车_行业	新局No.2｜新汽车维权的「坑」和「雷」  ——知名维权车主和律师的“实战”分享
娱乐_电视	还记得《杉杉来了》里的言清和封月吗？美好爱情照进现实
时尚_时装	BV新款手袋“撞脸”兰州拉面 售价2W+还卖断了货？
